Dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
Leukemia_GSE63270,0.816496581,0.912870929,1,0.912870929,1,0.707106781,1,0.707106781,1,0.912870929,0.774596669,0.912870929,1,0.912870929,0.866025404,1,1,1,0.912870929,1,0.912870929,1,0.912870929,0.816496581,0.816496581,0.912870929,1,0.912870929,1,0.790569415
ALL-AML-full,0.816496581,0.816496581,1,1,0.707106781,0.894427191,0.894427191,0.816496581,0.816496581,0.866025404,0.774596669,1,1,1,1,1,0.547722558,0.577350269,0.866025404,1,0.894427191,0.774596669,0,0.774596669,1,0.774596669,1,0.816496581,1,0.866025404
Breast_GSE22820,1,1,1,0,0.919866211,1,1,1,1,0.957427108,1,1,1,1,1,1,0.960768923,1,1,1,1,1,1,1,1,1,0,0.960768923,1,0.912870929
Breast_GSE59246,0.816496581,0.774596669,0.894427191,0.692820323,0.8,0.866025404,0.816496581,0.816496581,0.790569415,0.5,0.730296743,0.692820323,0.894427191,0.565685425,0.894427191,0.707106781,0.707106781,0.707106781,0.790569415,0.866025404,0.632455532,0.4,0.8,0.489897949,0.692820323,0.816496581,0.816496581,0.612372436,0.866025404,0.816496581
Breast_GSE70947,0.801783726,0.845154255,0.755928946,0.703731551,0.792824967,0.759072115,0.894427191,0.828078671,0.792824967,0.710705312,1,0.707106781,0.9258201,0.786795792,0.703731551,0.792824967,0.717137166,0.825198389,0.856348839,0.782460796,0.755928946,0.730296743,0.88640526,0.894427191,0.703731551,0.816496581,0.825198389,0.717137166,0.816496581,0.9258201
breastCancer-full,0.894427191,0.632455532,0.346410162,0.6,0.8,0.692820323,0.577350269,0.547722558,0.774596669,0.774596669,0.894427191,0.565685425,0.565685425,0.774596669,0.894427191,0.565685425,0.707106781,0.632455532,0.632455532,0.387298335,0.894427191,0.6,0.489897949,0.894427191,0.774596669,0.774596669,0.707106781,0.547722558,0.547722558,0.447213595
Prostate_GSE6919_U95Av2,0.597614305,0.534522484,0.597614305,0.267261242,0.707106781,0.5,0.577350269,0.645497224,0.707106781,0.816496581,0.597614305,0.755928946,0.487950036,0.487950036,0.527046277,0.816496581,0.5,0.645497224,0.333333333,0.666666667,0.77151675,0.534522484,0.534522484,0.43643578,0.666666667,0.745355992,0.372677996,0.527046277,0.372677996,0.745355992
Prostate_GSE6919_U95B,0.77151675,0.487950036,0.690065559,0.845154255,0.5,0.471404521,0.288675135,0.527046277,0.707106781,0.5,0.534522484,0.755928946,0.77151675,0.690065559,0.645497224,0.527046277,0.527046277,0.645497224,0.5,0.707106781,0.487950036,0.534522484,0.690065559,0.46291005,0.707106781,0.666666667,0.5,0.577350269,0.912870929,0.666666667
Prostate_GSE11682,0.707106781,0,0,1,0,0.707106781,0,1,0,0,0.707106781,0.707106781,0,1,0,0.707106781,1,0,0,0,0,0.707106781,0.707106781,0.707106781,0,1,0,0.707106781,0.707106781,0
prostate_tumorVSNormal-full,0.645497224,0.853912564,0.612372436,0.577350269,0.866025404,0.40824829,0.387298335,0.487950036,0.6172134,1,0.707106781,0.645497224,0.721687836,0.612372436,0.645497224,0.790569415,0.547722558,0.597614305,0.690065559,0.377964473,0.540061725,0.577350269,0.661437828,0.456435465,0.353553391,0.816496581,0.547722558,0.9258201,0.845154255,0.690065559
