Dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
Leukemia_GSE33615,12593.999993655085,12587.99999356866,12587.99999356866,12587.99999356866,12593.999993655085,12593.999993655085,12591.251665026719,12593.999993655085,12593.999993655085,12593.999993655085,12592.27867805777,12591.41802035299,12588.669691912379,12591.41802035299,12588.669691912379,12593.999993655085,12593.999993655085,12587.99999356866,12593.999993655085,12593.999993655085,12593.999993655085,12593.999993655085,12593.667283005525,12593.999993655085,12591.41802035299,12593.999993655085,12593.999993655085,12587.99999356866,12587.99999356866,12593.999993655085
Leukemia_GSE63270,12550.112321704586,12551.999993050098,12539.999993771315,12539.999993771315,12551.999993050098,12556.278678498551,12550.27867758401,12551.999993050098,12545.999991622568,12563.999992328881,12544.112320796006,12545.999991622568,12551.999993050098,12539.999993771315,12557.99999447763,12551.999993050098,12521.99998948872,12539.999993771315,12560.557361396708,12545.999991622568,12569.83363839594,12562.278676862794,12563.999992328881,12551.999993050098,12539.999993771315,12557.99999447763,12557.99999447763,12556.27867849557,12537.418019799716,12533.999992343783
ALL-AML-full,12590.557362332207,12590.557362457475,12591.251665026719,12591.251665026719,7174.271758026117,12591.41802035299,12593.50092766984,12592.070733947616,12592.27867805777,12592.070733947616,12590.557362457475,12592.27867805777,12588.836047047915,12588.836046858522,12593.999993655085,12593.999993655085,12588.836047047915,12593.999993655085,12592.07073388742,12593.792049500229,12592.27867805777,12593.999993655085,7174.4381133523875,12590.91895438014,12588.836046858522,12591.41802035299,12593.999993655085,12593.999993655085,12592.27867805777,12592.27867805777
Liver_GSE14520_U133A,12233.956221762193,11653.458829571277,12255.60476909534,12120.020282950363,12121.916810687742,12233.44548156471,12099.718550607116,12244.111501855927,11614.63019730686,12215.491680109059,12256.78493170087,12225.539306120705,12227.676508163138,12148.678272820154,12121.824391157512,12239.168217237073,11660.327183718173,11514.75834007255,12208.996289167306,11502.765146350834,11597.191249195295,11541.25434239742,12245.333797354046,12245.9999881953,12269.999993905425,12209.574478758066,12159.060918233241,12227.768927699328,12072.974757751572,12227.861347455864
Liver_GSE50579,12577.672100354317,12587.99999356866,12577.672100354317,12577.672100354317,12577.533470810062,12575.999993395806,12552.836046716226,12581.999993035197,12582.697417032488,12575.999993395806,12577.672100354317,12575.999993395806,12587.99999356866,12575.999993395806,12587.99999356866,12571.672099823834,12581.999993035197,12575.999993395806,12575.999993395806,12575.999993395806,12575.999993395806,12587.99999356866,12570.836047173378,12587.762343105114,12587.99999356866,12575.999993395806,12575.999993395806,12582.558787488233,12575.999993395806,12575.999993395806
Liver_GSE62232,12587.99999356866,12545.999991622568,12575.999993395806,12581.999993035197,12563.999992328881,12563.999992328881,12575.999993395806,12573.418019904317,12587.354500197276,12575.999993395806,12569.999993756413,12557.99999447763,12574.709006653042,12563.999992328881,12569.354500288846,12573.045453266393,12563.999992328881,12569.999993756413,12585.418020269544,12587.168216878315,12563.999992328881,12569.999993756413,12581.354499760002,12575.999993395806,12573.045453266393,12575.999993395806,12586.709006922081,12569.999993756413,12574.709006653042,12575.999993395806
Prostate_GSE6919_U95Av2,12068.905519577564,10514.966507833502,11030.048373559486,11024.231562518962,10477.052060368345,12268.693196296435,10477.219570624093,8963.570888727323,10484.332883579076,10485.470799798524,10506.077268195342,10782.581889433388,9871.106284013493,11035.310666867068,10185.179333911043,10779.317496027088,11984.814767288815,12268.77406276925,10181.455167949762,11992.540360331494,11824.650072788492,11827.052157288468,10161.811538290394,12264.59372623771,12291.159718552948,10774.786156907237,12267.53922773778,11994.481171775507,12280.239872963506,12290.270179471256
Prostate_GSE6919_U95B,11841.306537668488,12074.27395781523,10531.114513336592,12081.818685546796,9898.555698926184,8974.681349829601,9609.215737034629,12579.393415465755,10785.757988668025,8685.835566588043,10027.420902229367,8977.573740219648,12332.68005664522,10528.983236887674,10774.484293856814,10197.183611059469,11999.730262620033,10486.192828300842,8391.686806836324,10780.31678339051,10528.741309907518,8723.204573389752,10783.946729027415,8223.269333658103,10782.205609409064,10492.192828483721,10190.795105092984,10493.053485807033,12001.815480664169,10774.039524152258
Prostate_GSE11682,12593.999993655085,10843.768706752355,11721.050438320874,12588.836047047915,1754.8762267941825,12592.752328683031,7174.4381133523875,12593.999993655085,10848.100876731154,10843.768706752355,6298.906778633831,12593.999993655085,11716.302380026398,12593.999993655085,12583.25621183569,12593.58410534239,12585.422297308181,12591.41802035299,10846.35068005743,7173.60633691177,7171.440251827003,12592.752328716999,12593.58410534239,11716.302380026398,11721.050438320874,12593.168216998707,12591.41802035299,7169.274166549863,12591.41802035299,7174.4381133523875
prostate_tumorVSNormal-full,10759.93270100927,12345.244026358207,12568.490899001714,12568.150101294912,12576.836046625014,12347.771237029066,12336.047340843888,12553.696705036964,12559.844409976442,12568.110643438717,12564.420158649878,12549.002131321702,12566.898159816817,12556.470571385458,12349.571920209331,12578.092265251866,12554.697957567727,12554.557363032463,12572.229767825826,12058.831326292733,12112.548962931336,12543.99991871783,8966.92537578297,12580.07073347147,12574.466293965035,12581.638868398053,12569.502550159548,12318.479163401049,12573.418020196676,12312.983344835162
