Dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
Leukemia_GSE33615,893.9999994665384,887.9999993801117,887.9999993801117,887.9999993801117,893.9999994665384,893.9999994665384,891.2516708381723,893.9999994665384,893.9999994665384,893.9999994665384,892.2786838692231,891.4180261644427,888.6696977238312,891.4180261644427,888.6696977238312,893.9999994665384,893.9999994665384,887.9999993801117,893.9999994665384,893.9999994665384,893.9999994665384,893.9999994665384,893.6672888169779,893.9999994665384,891.4180261644427,893.9999994665384,893.9999994665384,887.9999993801117,887.9999993801117,893.9999994665384
Leukemia_GSE63270,850.1123275160382,851.9999988615513,839.9999995827675,839.9999995827675,851.9999988615513,856.2786843100034,850.2786833954642,851.9999988615513,845.9999974340201,863.999998140335,844.1123266074594,845.9999974340201,851.9999988615513,839.9999995827675,858.0000002890825,851.9999988615513,821.9999953001737,839.9999995827675,860.5573672081608,845.9999974340201,869.8336442073928,862.2786826742479,863.999998140335,851.9999988615513,839.9999995827675,858.0000002890825,858.0000002890825,856.2786843070231,837.4180256111686,833.9999981552362
ALL-AML-full,890.5573681436597,890.5573682689275,891.2516708381723,891.2516708381723,509.11962789916424,891.4180261644427,893.5009334812933,892.0707397590688,892.2786838692231,892.0707397590688,890.5573682689275,892.2786838692231,888.8360528593668,888.836052669975,893.9999994665384,893.9999994665384,888.8360528593668,893.9999994665384,892.0707396988722,893.7920553116807,892.2786838692231,893.9999994665384,509.2859832254346,890.9189601915921,888.836052669975,891.4180261644427,893.9999994665384,893.9999994665384,892.2786838692231,892.2786838692231
Liver_GSE14520_U133A,533.9562275736466,512.8863913312257,555.6047749067919,510.1294224822138,512.0259502195929,533.4454873761621,579.9368180479119,544.1115076673798,506.96522714732976,515.491685920511,556.7849375123226,525.539311932158,527.67651397459,538.7874123520043,511.93353068936295,539.1682230485252,519.7547454781211,497.2025036334172,508.9962949787583,485.20930991170064,489.5262790357648,490.7910378777665,545.3338031654991,545.999994006753,569.9999997168779,509.5744845695174,549.1700577650921,527.7689335107804,553.1930251923673,527.8613532673163
Liver_GSE50579,877.6721061657684,887.9999993801117,877.6721061657684,877.6721061657684,877.5334766215135,875.9999992072583,852.8360525276788,881.9999988466501,882.6974228439412,875.9999992072583,877.6721061657684,875.9999992072583,887.9999993801117,875.9999992072583,887.9999993801117,871.6721056352869,881.9999988466501,875.9999992072583,875.9999992072583,875.9999992072583,875.9999992072583,887.9999993801117,870.8360529848305,887.7623489165657,887.9999993801117,875.9999992072583,875.9999992072583,882.5587932996864,875.9999992072583,875.9999992072583
Liver_GSE62232,887.9999993801117,845.9999974340201,875.9999992072583,881.9999988466501,863.999998140335,863.999998140335,875.9999992072583,873.4180257157707,887.3545060087299,875.9999992072583,869.9999995678663,858.0000002890825,874.7090124644947,863.999998140335,869.3545061002985,873.0454590778463,863.999998140335,869.9999995678663,885.4180260809962,887.1682226897677,863.999998140335,869.9999995678663,881.3545055714544,875.9999992072583,873.0454590778463,875.9999992072583,886.7090127335342,869.9999995678663,874.7090124644947,875.9999992072583
Prostate_GSE6919_U95Av2,832.3239282098427,724.9584206752984,768.5763629469973,762.7595519064757,725.6621468093854,839.0205974576281,725.8296570651338,620.1362592870147,732.9429700201161,734.0808862395644,716.0691810371395,760.8645747132332,690.943878045779,773.8386562545791,704.1168215132768,757.6001813069346,825.4695696112024,839.1014639304435,700.3926555519956,833.1951626538805,819.7776624910981,822.1797469910757,711.3217311614877,834.9211273989044,861.4871197141424,753.0688421870847,837.8666288989731,835.1359740978944,850.5672741247008,860.5975806324482
Prostate_GSE6919_U95B,836.4341273710949,837.6923664475103,741.1064261783878,845.2370941790737,687.8205876896106,631.2467203892944,668.8080269592501,879.3934212772077,764.0406739478716,612.728152342437,700.831270195066,634.1391107793404,864.3892609613588,738.9751497294704,752.7669791366613,716.121098661702,840.3850649424198,734.802914741882,588.906979718404,758.5994686703575,738.7332227493158,611.478985544904,762.229414307262,574.9622009371562,760.4882946889097,740.802914924762,709.7325926952182,741.6635722480726,842.4702829865553,752.3222094321058
Prostate_GSE11682,893.9999994665384,765.7331137195171,832.032641804455,888.8360528593668,124.57196654027621,892.7523344944848,509.2859832254346,893.9999994665384,770.0652836983171,765.7331137195171,444.736666023968,893.9999994665384,827.2845835099791,893.9999994665384,883.2562176471424,893.5841111538427,885.4223031196342,891.4180261644427,768.315087024593,508.45420678481753,506.2881217000501,892.7523345284512,893.5841111538427,827.2845835099791,832.032641804455,893.1682228101608,891.4180261644427,504.1220364229107,891.4180261644427,509.2859832254346
prostate_tumorVSNormal-full,738.2153862891162,847.9895772291014,868.4909048131672,868.150107106364,876.8360524364678,850.5167878999611,838.792891714784,853.6967108484162,859.8444157878954,868.1106492501688,864.42016446133,849.0021371331557,866.898165628269,856.4705771969107,852.3174710802267,878.0922710633188,854.69796337918,854.5573688439163,872.2297736372782,822.2497349250121,818.0400646731268,843.999924529282,623.4907463426623,880.0707392829215,874.4662997764881,881.6388742095064,869.5025559710016,850.1883677171877,873.4180260081275,844.6925491513008
