Dataset,sms_moneat,sms_moneat,sms_moneat,sms_moneat,sms_moneat,sms_moneat,sms_moneat
,time,gmean,fs,gmean,fs,gmean,fs
Breast_GSE22820,360.051890317599,0.8907346881579824,3.2333333333333334,0.8907346881579824,3.1333333333333333,0.8600167599692808,3.1
Breast_GSE42568,212.90787359873454,0.9006236753596695,1.9333333333333333,0.9006236753596695,1.7666666666666666,0.9040447888229686,4.0
Breast_GSE59246,175.6981476386388,0.7446728230130777,3.8,0.7390360903888856,3.6666666666666665,0.7193686112106439,3.466666666666667
