Dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
Colorectal_GSE25070,1.0,1.0,1.0,0.5773502691896257,1.0,0.7071067811865476,1.0,0.7071067811865476,1.0,1.0,0.5773502691896257,1.0,1.0,0.7071067811865476,1.0,1.0,1.0,1.0,0.7071067811865476,1.0,1.0,0.816496580927726,1.0,0.816496580927726,1.0,1.0,1.0,0.816496580927726,1.0,1.0
Colorectal_GSE32323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7071067811865476,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7071067811865476,0.5,1.0,1.0,0.7071067811865476,1.0,1.0,1.0,0.7071067811865476
Colorectal_GSE44076,0.9486832980505138,1.0,1.0,0.9486832980505138,1.0,1.0,0.9428090415820634,0.9486832980505138,1.0,0.9486832980505138,1.0,0.9486832980505138,1.0,0.7937253933193772,1.0,1.0,0.9428090415820634,1.0,0.9428090415820634,1.0,0.9486832980505138,0.9486832980505138,1.0,1.0,1.0,0.9486832980505138,0.9486832980505138,1.0,1.0,1.0
Colorectal_GSE44861,0.9128709291752769,0.7071067811865476,0.816496580927726,1.0,0.9128709291752769,1.0,1.0,1.0,0.6324555320336759,0.6,1.0,0.6324555320336759,0.8944271909999159,0.7302967433402214,1.0,0.8,0.6928203230275509,0.6,0.0,0.8,0.9128709291752769,0.7071067811865476,0.7745966692414834,0.9128709291752769,0.816496580927726,0.8944271909999159,1.0,0.8944271909999159,0.6928203230275509,1.0
Liver_GSE14520_U133A,1.0,0.9444444444444444,0.8570693678078618,0.8888888888888888,0.97182531580755,0.97182531580755,0.9444444444444444,1.0,0.9393364366277243,0.9428090415820634,0.9733285267845752,0.97182531580755,0.9428090415820634,0.9428090415820634,0.97182531580755,0.97182531580755,0.9444444444444444,0.9128709291752768,1.0,0.8856148855400953,0.9442673704375605,0.9428090415820634,1.0,1.0,0.97182531580755,0.9444444444444444,0.9428090415820634,0.97182531580755,0.8856148855400953,0.9701425001453319
Liver_GSE50579,0.9258200997725514,1.0,1.0,0.0,0.9128709291752769,0.9128709291752769,0.0,1.0,1.0,0.9128709291752769,1.0,0.0,1.0,1.0,0.5773502691896257,0.7071067811865476,0.9128709291752769,1.0,1.0,0.0,0.0,1.0,0.9258200997725514,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Liver_GSE62232,1.0,0.9354143466934853,1.0,0.9354143466934853,0.9354143466934853,1.0,1.0,1.0,0.9354143466934853,0.9354143466934853,1.0,0.9354143466934853,1.0,0.9354143466934853,1.0,1.0,1.0,1.0,0.8660254037844386,1.0,1.0,1.0,1.0,0.9354143466934853,1.0,0.0,1.0,1.0,1.0,1.0
Leukemia_GSE22529_U133A,1.0,1.0,1.0,0.0,0.8660254037844386,1.0,0.0,1.0,1.0,0.7071067811865476,0.0,0.7071067811865476,1.0,1.0,1.0,1.0,0.8660254037844386,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
Leukemia_GSE22529_U133B,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8660254037844386,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
Leukemia_GSE33615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8944271909999159,1.0,1.0,0.8944271909999159,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8944271909999159,1.0
Leukemia_GSE63270,1.0,1.0,1.0,0.8660254037844386,0.8660254037844386,0.9128709291752769,0.9128709291752769,1.0,1.0,0.9128709291752769,1.0,1.0,0.9128709291752769,1.0,1.0,1.0,0.8660254037844386,1.0,0.9128709291752769,1.0,1.0,1.0,1.0,1.0,1.0,0.9128709291752769,1.0,0.7905694150420949,0.7071067811865476,0.8660254037844386
ALL-AML-full,1.0,0.7302967433402214,1.0,0.6324555320336759,0.7071067811865476,0.7071067811865476,1.0,1.0,1.0,0.7071067811865476,0.8944271909999159,1.0,1.0,0.8944271909999159,0.7071067811865476,1.0,0.7745966692414834,1.0,0.816496580927726,0.816496580927726,1.0,0.816496580927726,0.7071067811865476,0.7071067811865476,0.8944271909999159,1.0,1.0,0.8660254037844386,1.0,1.0
Breast_GSE22820,1.0,1.0,1.0,1.0,1.0,0.9607689228305228,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9198662110077999,0.9607689228305228,1.0,1.0,1.0,0.9607689228305228,1.0,1.0,1.0,0.0,1.0,1.0,1.0
Breast_GSE59246,0.7071067811865476,0.8944271909999159,1.0,0.8,0.8944271909999159,0.7071067811865476,0.816496580927726,0.7071067811865476,0.7905694150420949,0.7071067811865476,0.816496580927726,0.6928203230275509,0.8944271909999159,0.6928203230275509,0.8,0.8660254037844386,0.5773502691896257,0.7905694150420949,0.8660254037844386,0.7071067811865476,0.7302967433402214,0.8944271909999159,0.8,0.7745966692414834,1.0,0.6123724356957945,1.0,0.6123724356957945,0.8660254037844386,0.816496580927726
Breast_GSE70947,0.7302967433402214,0.816496580927726,0.8251983888449983,0.7867957924694432,0.7928249671720918,0.8618916073713346,0.9660917830792959,0.8944271909999159,0.7867957924694432,0.8571428571428571,0.8251983888449983,0.9258200997725514,0.7928249671720918,0.8017837257372732,0.7171371656006362,0.9660917830792959,0.7559289460184544,0.8970852271450604,0.8618916073713346,0.8541614816500999,0.7559289460184545,0.8563488385776752,0.9258200997725514,0.8864052604279183,0.6473388749701496,0.8944271909999159,0.8618916073713346,0.8251983888449983,0.8944271909999159,0.8541614816500999
breastCancer-full,0.7745966692414834,0.7745966692414834,0.6928203230275509,0.34641016151377546,0.8944271909999159,0.5656854249492381,0.28867513459481287,0.4472135954999579,0.7745966692414834,0.7745966692414834,1.0,0.4,0.5656854249492381,0.6928203230275509,0.6324555320336759,0.6324555320336759,0.6454972243679028,0.7745966692414834,0.7745966692414834,0.0,0.5656854249492381,0.6,0.4898979485566356,0.6928203230275509,0.6324555320336759,0.6928203230275509,0.5,0.6708203932499369,0.6324555320336759,0.4472135954999579
Prostate_GSE6919_U95Av2,0.5976143046671968,0.5976143046671968,0.6172133998483676,0.4879500364742666,0.7453559924999299,0.6666666666666666,0.5270462766947299,0.6666666666666666,0.7071067811865476,0.6454972243679028,0.5345224838248488,0.816496580927726,0.5345224838248488,0.8451542547285166,0.408248290463863,0.816496580927726,0.816496580927726,0.37267799624996495,0.5773502691896257,0.4714045207910317,0.8451542547285166,0.5976143046671968,0.4364357804719847,0.6900655593423543,0.7453559924999299,0.9128709291752769,0.4714045207910317,0.7453559924999299,0.8333333333333334,1.0
Prostate_GSE6919_U95B,0.6900655593423543,0.5345224838248488,0.5976143046671968,0.7559289460184544,0.0,0.4714045207910317,0.5773502691896257,0.9128709291752769,0.8333333333333334,0.5773502691896257,0.5976143046671968,0.7071067811865476,0.4879500364742666,0.816496580927726,0.6666666666666666,0.5773502691896257,0.816496580927726,0.7453559924999299,0.6666666666666666,0.6454972243679028,0.5345224838248488,0.4364357804719847,0.7559289460184544,0.6900655593423543,0.7453559924999299,0.5,0.6454972243679028,0.9128709291752769,0.8333333333333334,0.5773502691896257
Prostate_GSE11682,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.7071067811865476,0.0,0.7071067811865476,0.0,1.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.0,0.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0
prostate_tumorVSNormal-full,0.7071067811865476,0.7905694150420949,0.8660254037844386,0.8539125638299666,0.8660254037844386,0.6123724356957945,0.6324555320336759,0.9128709291752769,0.816496580927726,1.0,0.7637626158259733,0.5,0.7071067811865476,0.8539125638299666,0.7071067811865476,0.8660254037844386,0.5,0.816496580927726,0.6546536707079771,0.5345224838248488,0.8539125638299666,0.6123724356957945,0.6614378277661477,0.7905694150420949,0.7071067811865476,0.816496580927726,0.5477225575051662,0.7559289460184544,0.7559289460184544,0.816496580927726
