Dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
Leukemia_GSE63270,850.3354706390764,874.9330457363908,856.6721012462036,872.8422749322527,867.5416602343321,859.1232751450776,878.4178693308673,878.4380726992167,832.7128065429355,876.8590473663774,853.2655947884193,771.6203365440801,854.7418723223795,866.0634540915489,836.2209671734569,838.848001524806,886.5310671992619,869.1805129019444,855.1532639939102,814.6429223871282,859.625476176829,830.6246125785788,820.6475456084885,795.2764832326067,855.2746563456848,859.7981100151967,849.0611556457513,877.5850311255496,885.3901434966592,832.3765585882495
ALL-AML-full,850.92978289134,838.6557788550854,837.2571697831154,860.967924622977,868.2038653643965,848.7986065847462,864.5243905633688,848.7574910816409,861.841489795444,875.9423550952921,834.8986086249352,868.1616264283657,843.685670280366,796.2125728323181,797.2239741088313,836.7485570903825,860.5073489546776,784.5149980928876,826.6136749394271,814.9889689542238,837.5874622498739,825.8422326206945,841.2040149902555,823.8025274779399,779.7913407659782,868.9868381842971,867.6459016799927,817.0347699752397,856.9591724512326,865.5709007829428
Breast_GSE22820,861.2358860538471,797.3978376832183,700.0013225786887,808.274147745015,831.8857769272232,877.5565225875649,863.3389892410255,866.0990813523531,861.5766310970375,832.2174262333482,827.0852836878912,868.1863719150424,869.1962752071908,479.70813444620114,874.3100063509688,874.1598835684421,809.347796285525,727.8302665963372,868.3840920850635,848.061442539422,880.8544562736503,867.9099353551865,842.2288779980227,844.7516367660834,845.2269839674473,837.5376195013523,827.7483010292053,875.3435048925577,862.89258860533,857.2822373436368
Breast_GSE59246,844.5234582423996,809.338464772944,823.0362618498655,850.5059299097187,826.36492555855,841.957039852264,806.9171997787298,829.6357990131133,845.7985251597968,859.2643994092941,822.1399100506136,847.3843470213388,765.7286774536659,825.9480676374935,833.2584868073463,832.4322521069698,774.9696106620415,867.9335612926036,851.7397872991827,857.535060717434,810.7923420217176,849.7213407136794,827.8398448989888,846.8797138137887,810.1138627187537,813.6289045576307,828.3737115032618,777.1765829581369,810.7838447956194,879.0752383607717
Breast_GSE70947,863.9256045371294,876.4989028796462,869.407315155575,868.3492926151993,874.1982655290452,874.2967271867279,842.3393170509204,871.4412899214759,851.6404761945113,844.2683202927648,870.979024245501,844.954656720607,847.4480374374457,857.0218945873531,861.8148069668164,863.5512186139822,822.3990365281518,824.3227816827996,821.4016931761807,869.9567656839723,887.7989993995669,856.5654413346359,865.5822196602821,864.2049772292376,828.099750995636,863.6058005541563,823.7005862980628,873.178825725318,852.7751201377466,810.4136526486692
breastCancer-full,856.3761348850593,811.2086088229078,836.8334039264957,847.804238793695,773.8968834527857,829.4757094838002,819.1019709298508,791.8088575048685,858.6560837834145,873.5863242456002,832.2012066841125,860.8376218371345,831.6167879469425,814.159424274371,856.2722231039203,830.0151327848434,856.359935200943,822.9387567948287,857.8831838011229,858.8793069422245,864.0995318591595,831.0452690124512,844.2921504800488,837.4308128216652,857.2549694649792,843.4520292830703,848.9658463283567,836.0074867025145,788.6390303768554,842.9510745958954
Prostate_GSE6919_U95Av2,844.3243393426378,807.4089526740155,829.3467730283737,840.0273781996148,815.3179784289173,847.7292612884255,823.2564377551774,820.3725844050747,838.1583884974531,844.7398495258245,835.4817139951937,839.378316940771,836.7380719419792,829.4578748874771,793.2571436521351,787.3066346519096,848.1096992946669,817.269537104335,778.4377074268393,855.3481278562742,844.5551351013695,847.6230043741981,846.774343242745,822.8521656406404,842.5420348842865,788.2228882116651,855.4494766592979,827.863677053248,823.2764229421969,848.5608240942945
Prostate_GSE6919_U95B,848.4374657014762,828.430609703064,848.3104746082116,862.1422359894293,863.9907940317544,825.3317729144958,843.6050169228715,856.4818954592249,804.4871989287692,816.535528067625,807.6658059034079,849.7819714358486,843.2712448831799,818.3381746154221,860.8285167515278,823.5976323067988,813.5773389659971,861.071496874094,809.5393412476767,841.273345348064,829.7554097175598,824.2156438816526,839.9030903821852,834.3204552350642,836.799574279279,847.1894042293407,813.3658960673971,832.5270686149597,821.4935865686645,817.9152273407354
Prostate_GSE11682,855.9474097385217,863.7423875003101,828.5366486507934,840.3419609928588,818.123477935791,831.4552416801453,855.3671083741293,862.6977273821831,835.7394608395708,824.7359790802002,821.0951373498746,804.6634607116325,811.4338434292911,844.554577333025,838.0216586589813,708.6336416702978,826.7903676216288,808.0958574159092,804.2062635559757,723.5705869692599,847.6331413301831,849.9859754489879,841.5190959348959,836.5468434788339,745.6571261984425,847.0089572234137,816.5816801578906,765.0419433116913,831.4566444175699,828.0081010748555
prostate_tumorVSNormal-full,818.7582182369086,819.7314036775855,858.174682197679,843.9333486624727,864.8837883621454,872.9363896860667,864.2640438246956,829.9750684499741,871.6454854401245,860.712419718504,860.7069635987282,853.8556154419058,825.9255389352059,838.2710046725806,867.9399531158928,816.6450276743799,867.8915915645754,878.3000492711526,851.2536966923265,853.8373652626452,853.6589428782463,809.9366387725224,858.5602413744392,857.8207005603103,866.4862431626875,869.9230421806349,838.1707494755483,843.2171309425653,813.7596386070725,863.2568760923912
