Dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
Colorectal_GSE25070,1.0,1.0,0.816496580927726,0.408248290463863,1.0,0.5773502691896257,1.0,0.816496580927726,1.0,0.7071067811865476,0.816496580927726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4714045207910317,1.0,0.816496580927726,1.0,1.0,0.7071067811865476,1.0,1.0,1.0
Colorectal_GSE32323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7071067811865476,0.7071067811865476,1.0,0.7071067811865476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Colorectal_GSE44076,0.8944271909999159,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9428090415820634,1.0,1.0,0.9486832980505138,1.0,1.0,0.9428090415820634,0.8819171036881969,0.8819171036881969,1.0,1.0,0.8944271909999159,0.9486832980505138,1.0,1.0,1.0,1.0,0.9428090415820634,0.9486832980505138,1.0,1.0
Colorectal_GSE44861,1.0,0.816496580927726,0.816496580927726,0.9128709291752769,0.816496580927726,1.0,0.8944271909999159,0.8944271909999159,0.6324555320336759,0.6928203230275509,0.9128709291752769,0.816496580927726,0.8944271909999159,0.7302967433402214,1.0,0.8944271909999159,0.8944271909999159,0.5656854249492381,0.6324555320336759,0.8944271909999159,0.816496580927726,0.7071067811865476,0.7745966692414834,0.9128709291752769,0.816496580927726,0.8944271909999159,1.0,0.8,0.6928203230275509,0.8944271909999159
Liver_GSE14520_U133A,0.8619942318412311,0.8570693678078618,0.97182531580755,0.8871510790372952,0.9444444444444444,0.97182531580755,0.8258927081843613,0.97182531580755,0.9393364366277243,0.8574929257125442,0.9459053029269173,0.9444444444444444,0.9428090415820634,0.9162456945817024,0.9428090415820634,0.8819171036881969,0.9444444444444444,0.8856148855400953,0.9428090415820634,0.7231015260621872,0.7769911005144382,0.8888888888888888,0.9128709291752769,0.9444444444444444,0.97182531580755,0.8888888888888888,1.0,0.9128709291752769,0.8498365855987975,0.8819171036881969
Liver_GSE50579,0.9258200997725514,0.8451542547285166,0.9258200997725514,1.0,1.0,0.816496580927726,1.0,1.0,0.9128709291752769,1.0,1.0,0.9258200997725514,0.0,0.9258200997725514,1.0,0.816496580927726,1.0,0.816496580927726,0.9128709291752769,0.0,1.0,1.0,0.0,0.9258200997725514,0.9128709291752769,0.7071067811865476,1.0,0.816496580927726,1.0,0.0
Liver_GSE62232,0.9428090415820634,0.7905694150420949,1.0,1.0,0.9354143466934853,0.9354143466934853,0.9354143466934853,1.0,1.0,1.0,1.0,0.9354143466934853,0.9354143466934853,0.8660254037844386,1.0,1.0,0.7905694150420949,0.9354143466934853,1.0,1.0,1.0,1.0,0.8660254037844386,0.9354143466934853,1.0,0.9354143466934853,1.0,1.0,0.9354143466934853,1.0
Leukemia_GSE22529_U133A,1.0,0.8660254037844386,0.0,0.0,1.0,0.8660254037844386,1.0,1.0,1.0,1.0,0.0,0.6123724356957945,1.0,1.0,1.0,1.0,1.0,1.0,0.8660254037844386,0.7071067811865476,1.0,1.0,1.0,1.0,1.0,1.0,0.8660254037844386,0.0,1.0,1.0
Leukemia_GSE22529_U133B,1.0,0.6123724356957945,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8660254037844386,1.0,1.0,1.0,1.0,0.8660254037844386,0.0,1.0,1.0
Leukemia_GSE33615,0.816496580927726,1.0,1.0,1.0,1.0,1.0,0.8944271909999159,1.0,1.0,1.0,1.0,1.0,1.0,0.7071067811865476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8944271909999159,1.0,0.7071067811865476,1.0,1.0
Leukemia_GSE63270,0.816496580927726,1.0,1.0,0.9128709291752769,1.0,0.7071067811865476,0.8660254037844386,0.816496580927726,0.8660254037844386,0.9128709291752769,0.6324555320336759,0.9128709291752769,1.0,0.816496580927726,0.8660254037844386,1.0,1.0,1.0,0.9128709291752769,1.0,0.8944271909999159,1.0,1.0,0.8660254037844386,0.816496580927726,0.9128709291752769,1.0,1.0,1.0,0.9128709291752769
ALL-AML-full,0.7302967433402214,1.0,1.0,1.0,0.8944271909999159,0.8944271909999159,0.8944271909999159,0.816496580927726,0.816496580927726,0.8660254037844386,0.7745966692414834,1.0,1.0,1.0,1.0,1.0,0.5477225575051661,1.0,0.8660254037844386,1.0,0.8944271909999159,0.7745966692414834,0.0,0.7745966692414834,1.0,0.7745966692414834,0.4472135954999579,0.816496580927726,1.0,0.8660254037844386
Breast_GSE22820,1.0,0.9607689228305228,0.9607689228305228,1.0,0.8770580193070292,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9607689228305228,0.9607689228305228,1.0,0.9198662110077999,1.0,1.0,1.0,1.0,1.0,1.0,0.8320502943378437,1.0,0.9607689228305228,0.9607689228305228,1.0
Breast_GSE59246,0.7071067811865476,0.6324555320336759,0.8944271909999159,0.6928203230275509,0.6324555320336759,0.9128709291752769,0.816496580927726,1.0,0.7071067811865476,0.45643546458763845,0.7302967433402214,0.6928203230275509,0.8944271909999159,0.5656854249492381,0.8944271909999159,0.7905694150420949,0.8660254037844386,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.7071067811865476,0.34641016151377546,0.8944271909999159,0.6324555320336759,0.8944271909999159,0.9128709291752769,0.9128709291752769,0.6123724356957945,0.8660254037844386,0.7071067811865476
Breast_GSE70947,0.6831300510639732,0.8451542547285166,0.7590721152765896,0.7037315505489968,0.7559289460184545,0.7590721152765896,0.8944271909999159,0.828078671210825,0.8251983888449983,0.7107053122190143,0.9636241116594315,0.8017837257372732,0.7559289460184544,0.8251983888449983,0.6761234037828132,0.8251983888449983,0.7171371656006361,0.8251983888449983,0.8944271909999159,0.7857142857142857,0.7559289460184545,0.816496580927726,0.8864052604279183,0.8864052604279183,0.7237468644557459,0.7867957924694432,0.7590721152765896,0.7928249671720918,0.8563488385776752,0.9258200997725514
breastCancer-full,0.6928203230275509,0.6928203230275509,0.4,0.5656854249492381,0.6928203230275509,0.7745966692414834,0.816496580927726,0.7071067811865476,0.6708203932499369,0.7745966692414834,0.7745966692414834,0.28284271247461906,0.4,0.7745966692414834,0.8944271909999159,0.4898979485566356,0.7071067811865476,0.3872983346207417,0.5477225575051661,0.5477225575051661,1.0,0.6928203230275509,0.6,0.6324555320336759,0.8944271909999159,0.6,0.7071067811865476,0.5477225575051661,0.5477225575051661,0.31622776601683794
Prostate_GSE6919_U95Av2,0.5345224838248488,0.5345224838248488,0.8451542547285166,0.6172133998483676,0.7453559924999299,0.5,0.408248290463863,0.5773502691896257,0.7071067811865476,0.7453559924999299,0.6900655593423543,0.7559289460184544,0.6172133998483676,0.5976143046671968,0.4714045207910317,0.7453559924999299,0.5270462766947299,0.6454972243679028,0.4714045207910317,0.6666666666666666,0.5976143046671968,0.5345224838248488,0.5345224838248488,0.4629100498862757,0.7071067811865476,0.6666666666666666,0.4714045207910317,0.7453559924999299,0.5773502691896257,0.816496580927726
