Dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
Leukemia_GSE63270,893.8336441432483,891.2100820542885,893.9999994665384,893.9999994665384,861.9477188995382,764.9013318121433,893.5841111413298,893.9999994665384,893.1393416693709,764.9013318121433,892.2786838692231,893.1393416693709,764.040674107363,892.2786838692231,893.9999994665384,893.7920553116807,892.93139749902,893.9999994665384,765.7619896122911,893.9999994665384,891.4180261644427,893.9999994665384,893.1393416693709,879.3688165984912,893.1393416693709,893.9999994665384,893.9999994665384,860.4343473929566,765.7619896122911,893.3761670019652
ALL-AML-full,892.2786838692231,893.9999994665384,893.9999994665384,885.9213689077105,509.2859832254346,888.836052669975,893.9999994665384,893.9999994665384,893.9999994665384,637.5239793139892,869.2130566681378,892.2786838692231,891.4180261644427,891.4180261644427,509.2859832254346,888.836052669975,888.836052669975,893.5841111413298,892.0707397590688,637.5239793139892,889.3928808121813,893.0018675639808,509.2859832254346,509.2859832254346,893.9999994665384,893.6672888169779,893.9999994665384,890.5573682689275,892.2786838692231,890.5573681436597
Breast_GSE22820,888.7720700855862,888.8360528593668,893.9999994665384,893.9999994665384,893.9999994665384,893.9999994665384,124.50798376649564,893.9999994665384,893.9999994665384,893.9306847502394,893.9999994665384,888.8360528593668,893.9999994665384,893.9999994665384,893.9999994665384,124.57196654027621,893.9999994665384,893.9999994665384,893.9999994665384,893.9999994665384,888.8360528593668,888.7720700855862,888.8360528593668,893.9999994665384,893.9999994665384,893.9999994665384,893.9999994665384,888.8360528593668,888.8360528593668,893.9999994665384
Breast_GSE59246,763.0714232479579,583.9968469838753,891.6017101347702,585.1959916328309,737.7161009704884,844.6768005509803,764.9013318121433,637.5239793139892,762.6139455847998,636.6922028888652,637.0249133351781,739.615324415769,736.5169563860871,684.5101233800518,869.2130566681378,889.4887666447278,890.5573681436597,893.9999994665384,635.1788313832309,733.709701448679,861.9662027317211,863.0163206399332,739.4489691018931,893.3345781426284,890.7352760335737,632.360032892935,882.8403297550516,765.5540454067694,765.7619896122911,637.5239793139892
Breast_GSE70947,729.0116646933317,610.0933369852768,712.5979394200066,702.546810053052,837.1411352942755,723.5872924691032,782.0940268618591,739.1882138239218,735.5079322092655,661.4912047588646,818.4226956747107,617.2827586428681,663.5963856641374,555.1896636288675,600.2640151289675,783.657402335307,568.1201577511539,688.8191919591584,730.2291274139197,671.7126444730854,655.5727122061436,719.7536938735165,775.5059914720022,618.6690530077972,507.2753613300596,772.6467592623272,760.6265963582214,483.6383840077237,688.3561036305721,718.9135061743544
breastCancer-full,556.6452602003676,862.3508994670564,583.3314255774021,535.788460474191,557.5116930520271,852.723085357243,606.5403073657939,521.5858609689835,888.8360528593668,889.4529537183842,584.8979382931931,407.55624232984667,559.7436272884235,737.3833903055531,558.1771147385784,581.5985579813648,817.1357531180214,432.1352412714127,573.1906821834185,670.2936743242616,701.4991601200982,655.723720580491,561.1091269711769,556.8116148650902,735.317811445005,682.4098870253321,637.5239793139892,584.9880473319417,707.0651255544298,215.4574287044146
Prostate_GSE6919_U95Av2,715.9874171247133,472.6300453969624,665.0782354577254,412.0003203781414,726.3681249243408,488.63018298030795,615.1468916973267,612.1490301719423,703.7657514474217,574.3898092993112,486.17943883233085,637.5239793139892,541.2375868856907,670.9353293217321,570.6699202828677,615.7302909064595,733.1147583035597,614.7310034770182,700.3520005587836,764.040674107363,717.5610256452412,599.532083412662,521.3195214015386,451.55919216866636,712.8170970143145,634.803376665722,488.35292428359685,380.77070003100295,698.324544583006,637.5239793139892
Prostate_GSE6919_U95B,596.0894523475349,234.74856831529198,601.757580882348,599.8885588113116,339.73641506612137,615.0082625448704,509.2859832254346,762.0420993960059,504.15091644704,442.6803280042192,473.87606024771367,735.8601132849001,599.4132580419091,619.0771994814024,615.2855212312528,487.5211482037921,616.8682074883573,507.28740829209926,504.56680614158404,616.8682074883573,479.88830175979484,455.07280419826714,490.86808427554143,467.97028184702765,488.2142949507343,719.8121072391513,616.8682074883573,745.1062035769118,615.0082621096053,606.9850836465716
Prostate_GSE11682,508.45420675383144,124.57196654027621,888.4201646390582,893.9999994665384,888.0042764187497,765.3172254992085,891.4180261644427,888.8360528593668,770.0652836983171,501.62670703908725,888.0042764187497,888.8360528593668,822.1206366414367,888.8360528593668,878.0922714247149,124.15607831996766,509.2859832254346,509.2859832254346,507.62243028222827,764.9013372789,832.032641804455,893.1682228101608,826.452807069362,893.9999994665384,827.2845835099791,124.57196654027621,509.2859832254346,891.4180261644427,893.9999994665384,124.57196654027621
prostate_tumorVSNormal-full,620.2068556845188,875.9261869671749,874.1008993430456,633.7694319481667,885.3934216052294,858.7130315858309,691.1643328557934,763.8030236140146,869.7662534681479,892.2786838692231,749.3055237829685,761.2507565248948,637.5239793139892,763.7287579421316,622.0321433398915,761.4587005786716,888.5241367000958,635.8026637136936,762.0817082909682,617.1182337692281,763.4168415941692,874.8575850655666,763.9367020522858,637.5239793139892,875.0655290165744,891.0021379441341,721.524186397171,748.0570281234307,892.1598586285968,491.58103594632144
