Dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
Leukemia_GSE33615,8980.958608754298,12593.999993655085,12593.833638331796,12593.999993655085,12593.999993655085,12593.999993655085,12593.999993655085,12593.999993655085,12593.999993655085,12593.999993655085,12593.999993655085,12593.999993655085,12593.833638331796,12593.833638331796,12591.41802035299,12593.999993655085,12244.820175274705,12593.999993655085,12593.999993655085,12242.4045572959,12592.27867805777,12593.999993655085,12593.999993655085,7174.4381133523875,12593.999993655085,12593.999993655085,12593.999993655085,12593.999993655085,12593.999993655085,12593.999993655085
Leukemia_GSE63270,12593.833638331796,12591.210076242836,12593.999993655085,12593.999993655085,12156.456617157748,10786.618646532297,12593.584105329877,12593.999993655085,12593.139335857919,10786.618646532297,12592.27867805777,12593.139335857919,10785.757988827518,12592.27867805777,12593.999993655085,12593.792049500229,12592.931391687567,12593.999993655085,10787.479304332444,12593.999993655085,12591.41802035299,12593.999993655085,12593.139335857919,12579.368810787038,12593.139335857919,12593.999993655085,12593.999993655085,12154.943245651166,10787.479304332444,12593.376161190514
ALL-AML-full,12592.27867805777,12593.999993655085,12593.999993655085,12585.921363096259,7174.4381133523875,12588.836046858522,12593.999993655085,12593.999993655085,12593.999993655085,8980.958608754298,12244.820175274705,12592.27867805777,12591.41802035299,12591.41802035299,7174.4381133523875,12588.836046858522,12588.836046858522,12593.584105329877,12592.070733947616,8980.958608754298,12589.392875000727,12593.001861752527,7174.4381133523875,7174.4381133523875,12593.999993655085,12593.667283005525,12593.999993655085,12590.557362457475,12592.27867805777,12590.557362332207
Liver_GSE14520_U133A,11954.278167681989,11388.94046822328,12495.488375692039,11602.988193988966,12495.811844402459,12492.692681885572,11698.057180720338,11317.97042503953,11955.14324254159,12492.12570592832,12590.918600382749,12588.429785761575,12493.23949807709,11796.634262614984,12493.998109214583,12593.00070639408,11990.873357292025,11858.80257969236,12496.35186499644,11760.830982318896,11862.344938829205,11989.152041691728,12590.90008524708,12591.325600696455,12495.376701957246,11891.250778642967,12494.28499515141,12591.603199437513,11664.556186484953,12491.300045215929
Liver_GSE50579,12583.672100055997,12588.836047047915,12593.999993655085,12593.999993655085,12583.394841365542,12586.2540737488,1754.7375972602563,12593.999993655085,12593.722734773599,12593.999993655085,12588.479571361448,12583.672100055997,12588.836047047915,12588.836047047915,7174.299483818461,7174.4381133523875,12292.966177996417,12593.999993655085,12593.999993655085,1754.8762267941825,1754.8762267941825,12593.999993655085,12588.836047047915,12339.540714506413,12593.999993655085,12591.41802035299,12593.999993655085,12593.999993655085,1754.8762267941825,1754.8762267941825
Liver_GSE62232,12592.020673293184,11239.109528271041,12593.999993655085,12592.709007005527,11238.464034944773,12593.999993655085,12593.999993655085,10848.100876731154,11239.109528271041,11239.109528271041,12593.4262217913,11239.109528271041,12592.709007005527,11238.92324496596,12593.999993655085,12593.999993655085,12592.709006960415,12593.999993655085,9884.219056631491,12593.999993655085,12593.168217026714,12593.999993655085,12593.168217026714,12593.999993655085,12593.999993655085,10848.100876731154,12593.999993655085,12593.354500331798,12592.522723700446,12593.999993655085
Prostate_GSE6919_U95Av2,10274.286276720966,6674.363720400014,9488.022256682701,5817.2339324386885,10477.7580384833,6883.454725979575,8688.254305942932,8685.256444417548,10184.828263845187,8106.842049289546,6919.622527363825,8980.958608754298,7655.32621756196,9493.879350546707,8103.122160273102,8688.837705152066,10484.50467186252,8687.838417722623,9911.087111795356,10785.757988827518,10275.859885241493,8479.548257729068,7365.080936883106,6397.447234618618,10193.87960941208,8978.238006106028,6883.177467282864,5367.639958911618,9909.059655819578,8980.958608754298
Prostate_GSE6919_U95B,8476.10562666394,3311.626658220077,8481.773755198754,8479.904733127718,4785.951243557332,8688.115676790476,7174.4381133523875,10783.759414116159,7169.303046573993,6296.850440614083,6675.609735250766,10525.868200443103,8479.429432358316,8730.80278732625,8688.392935476859,6882.34569120306,8689.975621733962,7172.439538419052,7169.718936268537,8689.975621733962,6913.331390291289,6425.097437605859,6924.311172807035,6669.7039568500795,6883.038837950002,10200.874619636917,8689.975621733962,10496.496117135872,8688.115676355212,8680.092497892178
Prostate_GSE11682,7173.6063368807845,1754.8762267941825,12588.420158827606,12593.999993655085,12588.004270607296,10843.352818532047,12591.41802035299,12588.836047047915,10848.100876731154,7166.778837166041,12588.004270607296,12588.836047047915,11711.138433157856,12588.836047047915,12578.092265613262,1754.460338573874,7174.4381133523875,7174.4381133523875,7172.7745604091815,10842.936930311736,11721.050438320874,12593.168216998707,11715.47060358578,12593.999993655085,11716.302380026398,1754.8762267941825,7174.4381133523875,12591.41802035299,12593.999993655085,1754.8762267941825
prostate_tumorVSNormal-full,8760.895980745554,12373.18063609628,12371.35534847215,8977.204061388473,12585.393415793777,12153.22192984404,9768.988448608967,10785.520338334169,12338.057049152008,12592.27867805777,10568.27733412385,10782.968071245048,8980.958608754298,10785.446072662286,8762.721268400926,10783.176015298824,12588.524130888643,8979.237293154001,10783.79902301112,8728.843821614077,10785.134156314321,12372.112034194672,10785.65401677244,8980.958608754298,12372.319978145679,12591.002132132682,10204.839496875382,10538.065115281634,12592.159852817143,6925.024124477815
