Dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
ALL-AML-full,tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(0.8571),tensor(1.),tensor(1.),tensor(0.8571),tensor(0.8571),tensor(0.8571),tensor(0.7500),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(0.7143),tensor(0.7143),tensor(0.8571),tensor(1.),tensor(0.8750),tensor(0.8750),tensor(0.7143),tensor(0.8571),tensor(0.8571),tensor(0.8571),tensor(0.8571),tensor(0.8571),tensor(1.),tensor(1.)
prostate_tumorVSNormal-full,tensor(0.9286),tensor(0.8571),tensor(0.7857),tensor(0.5714),tensor(0.9286),tensor(0.5000),tensor(0.4615),tensor(0.4615),tensor(0.5385),tensor(1.),tensor(0.7143),tensor(0.5714),tensor(0.7143),tensor(0.5000),tensor(0.7143),tensor(0.7143),tensor(0.6154),tensor(0.6923),tensor(0.6923),tensor(0.6154),tensor(0.4286),tensor(0.5714),tensor(0.7857),tensor(0.9286),tensor(0.6429),tensor(0.8571),tensor(0.4615),tensor(0.9231),tensor(0.7692),tensor(0.7692)
Colon,tensor(0.7143),tensor(0.7143),tensor(0.8333),tensor(0.8333),tensor(0.8333),tensor(0.8333),tensor(0.8333),tensor(1.),tensor(1.),tensor(1.),tensor(0.7143),tensor(0.4286),tensor(1.),tensor(0.8333),tensor(0.6667),tensor(0.6667),tensor(0.8333),tensor(1.),tensor(0.8333),tensor(0.8333),tensor(0.5714),tensor(0.8571),tensor(1.),tensor(1.),tensor(0.8333),tensor(0.5000),tensor(0.6667),tensor(1.),tensor(0.8333),tensor(0.6667)
